lemma,sentence,sense,kannada_meaning,english_meaning
ಅಡಿ,"ಮುಜರಾಯಿ ಇಲಾಖೆಗೆ ಒಳಪಟ್ಟಿರುವ ಈ ದೇವಾಲಯದ ವೀರಾಂಜನೇಯ ವಿಗ್ರಹವನ್ನು ಸಾಲಿಗ್ರಾಮ ಕಲ್ಲಿನಲ್ಲಿ ಒಂಭತ್ತುವರೆ ಅಡಿ ಎತ್ತರ, ಆರುವರೆ ಅಡಿ ಅಗಲ, ಎರಡುವರೆ ಇಂಚು ದಪ್ಪದ ಕಲ್ಲಿನಲ್ಲಿ ಕೆತ್ತಲಾಗಿದ್ದು ,ಬಲಗೈ ಅಭಯ ಹಸ್ತ, ಎಡಗೈ ಸೊಂಟದ ಮೇಲೆ ಇದ್ದು ಲಾಂಗೋಲ ಮುಖದ ಪಕ್ಕದಲ್ಲಿರುವಂತೆ ಆಕರ್ಷಕವಾಗಿ ಕೆತ್ತನೆ ಮಾಡಲಾಗಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ದೇಶದ ನಾಗರಿಕರ ಆಧಾರ್​​ ಮಾಹಿತಿ 13 ಅಡಿ ಎತ್ತರದ ಕಟ್ಟಡವೊಂದರ 5 ಅಡಿ ದಪ್ಪದ ಗೋಡೆಗಳ ನಡುವೆ ಸುರಕ್ಷಿತವಾಗಿದೆ ಎಂದು ಬುಧವಾರ ಸುಪ್ರೀಂಕೋರ್ಟ್​ಗೆ ಹೇಳಿರುವ ಅಟಾರ್ನಿ ಜನರಲ್​ ಕೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಮೌಲ್ಯದ ಈ ವಿಗ್ರಹ 7 ಅಡಿ ಎತ್ತರವಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ವಿವೇಕರ ಕಲಾಕೃತಿ: ಪ್ರದರ್ಶನದಲ್ಲಿ ಮೈಸೂರಿನ ಕಲಾವಿದೆ ಗೌರಿ ಅವರು ಸ್ವಾಮಿ ವಿವೇಕಾನಂದರ 15 ಅಡಿ ಉದ್ದ ಮತ್ತು 15 ಅಡಿ ಎತ್ತರದ ಮರಳಿನ ಕಲಾಕೃತಿ ತಯಾರಿಸಿದ್ದಾರೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಗೋಕಾಕ: ತಾಲೂಕಿನ ಬೆಟಗೇರಿಗ್ರಾಮದ ಶ್ರೀ ಬಸವೇಶ್ವರ ವೃತ್ತದಲ್ಲಿ ನೂತನವಾಗಿ ಪ್ರತಿಷ್ಠಾಪಿಸಿದ 9 ಅಡಿ ಎತ್ತರದ ಸುಮಾರು 15 ಲಕ್ಷರೂಪಾಯಿ ವೆಚ್ಚದಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಅಶ್ವಾರೂಢ ಶ್ರೀ ಬಸವೇಶ್ವರ ಕಂಚಿನ ಪುತ್ಥಳಿ ಅನಾವರಣ ಸಮಾರಂಭ ಇದೇ ಶುಕ್ರವಾರ ಸೆ 18 ರಂದು ಮುಂಜಾನೆ 9 ಗಂಟೆಗೆ ವಿಜೃಂಭಣೆಯಿಂದ ಜರುಗಲಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಇದಲ್ಲದೆ ರಿಲಯನ್ಸ್ ರಿಟೇಲ್ 6,700 ಕ್ಕೂ ಹೆಚ್ಚು ನಗರಗಳಲ್ಲಿ 10,644 ಚಿಲ್ಲರೆ ಅಂಗಡಿಗಳನ್ನು 23 ದಶಲಕ್ಷ ಚದರ ಅಡಿ ಮತ್ತು 516 ಪೆಟ್ರೋ ಚಿಲ್ಲರೆ ಮಾರಾಟ ಮಳಿಗೆಗಳನ್ನು ಹೊಂದಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಬೆಳ್ತಂಗಡಿ: ಇಂದಬೆಟ್ಟು ಪಡಂಬಿಲ ಪಾಲೆದಬೆಟ್ಟು ಎಂಬಲ್ಲಿ ವೇಗವಾಗಿ ಚಲಿಸಿದ ರಿಕ್ಷಾವೊಂದು ಸ್ಕಿಡ್ ಆಗಿ 25 ಅಡಿ ಆಳವಾದ ಕಮರಿಗೆ ಬಿದ್ದ ಪರಿಣಾಮ ಇಬ್ಬರು ಮಹಿಳೆಯರು ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ನಿಮ್ಮ ಕೆಳಗಿಳಿಯುವಿಕೆಯು ಮನೆಯಿಂದ ನಾಲ್ಕರಿಂದ ಐದು ಅಡಿ ವಿಸ್ತರಿಸಿದೆ, ಇಲ್ಲದಿದ್ದರೆ ನೀರನ್ನು ನಿಮ್ಮ ನೆಲಮಾಳಿಗೆಯಲ್ಲಿ ಹಾದುಹೋಗುವುದು.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ರಾಜ ಅಂದಮಾತ್ರಕ್ಕೆ, ಈತನ ಅರಮನೆಯೇನು, ಊರಿನಗಲ ಹಬ್ಬಿಲ್ಲ; ಒಂದು ಸಮುದ್ರ ತೀರದಲ್ಲಿ ಎಂಟತ್ತು ಅಡಿ ಮಾತ್ರವೇ….",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಇದರ ಗುಮ್ಮಟ ಭಾರತದಲ್ಲಿಯೇ ಅತ್ಯಂತ ದೊಡ್ಡದು ತಳದಲ್ಲಿ ೧೨೪ ಅಡಿ ವ್ಯಾಸ ಉಳ್ಳದ್ದಾಗಿರುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಕರ್ನಾಟಕದ ಬೇಡಿಕೆಯನ್ನು ಮನ್ನಿಸಿರುವ ಕೇಂದ್ರ ಸರ್ಕಾರ 150 ಟಿಎಂಸಿ ಅಡಿ ನೀರನ್ನು ಹಂಚಿಕೆ ಮಾಡಲು ಒಪ್ಪಿಕೊಂಡಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಆದರೆ ಕೇವಲ 55 ಅಡಿ ಉದ್ದವಿರುವ (ಗೋವಾದ ಅಕ್ವೇರಿಸ್‌ ಶಿಪ್‌ಯಾರ್ಡಿನಲ್ಲಿ ನಿರ್ಮಿಸಿದ) ಸಾಮಾನ್ಯ ನೌಕೆಯಲ್ಲಿ ಸಾಗರದ ಕಠಿಣ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ಸತತವಾಗಿ 8 ತಿಂಗಳ ಕಾಲ ಕೇವಲ ಆರು ಮಂದಿ ಮಹಿಳೆ ಯರು ಸುಮಾರು 21,600 ನಾಟಿಕಲ್‌ ಮೈಲುಗಳಷ್ಟು ದೂರ ಪ್ರಯಾಣ ಮಾಡಿ 5 ದೇಶಗಳಿಗೆ ಭೇಟಿ ನೀಡಿ, ನಾಲ್ಕು ಖಂಡಗಳನ್ನು ಹಾದು, 3 ಸಾಗರಗಳನ್ನು ದಾಟಿ ಭೂಮಧ್ಯ ರೇಖೆಯನ್ನು 2 ಬಾರಿ ದಾಟಿದ ಈ ಐತಿಹಾಸಿಕ ಸಾಧನೆಯೇ ನಾವಿಕ ಸಾಗರ್‌ ಪರಿಕ್ರಮ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ನಾಲ್ಕು ಅಡಿ ಎತ್ತರವಿದ್ದು, ಸ್ತೂಪದ ಆಕಾರದಲ್ಲಿರುತ್ತದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಕಳೆದ ಕೆಲ ದಿನಗಳ ನಿರಂತರವಾಗಿ ಸುರಿದ ಮಳೆಯ ಪರಿಣಾಮ 1819 ಅಡಿ ಎತ್ತರವಿರುವ ಲಿಂಗನಮಕ್ಕಿ ಜಲಾಶಯ ಭಾಗಶಃ 1818.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಸುಮಾರು ಒಂದೂವರೆ ಅಡಿ, ಹೆಚ್ಚೆಂದರೆ ಎರಡು ಅಡಿ ಉದ್ದದ ಒಂದು ಪೀಪಿ ಥರದ ಕೊಳವೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಈ ಬಾರಿಗೆ ಇದನ್ನು ಹೋಲಿಕೆ ಮಾಡಿ ನೋಡಿದಾಗ ಸುಮಾರು 28 ಅಡಿ ನೀರು ಹೆಚ್ಚುವರಿಯಾಗಿ ಈ ಬಾರಿ ಸಂಗ್ರಹವಾಗಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಮೂರು ದಿನ ರಜಾ ಕೇಳಿದ್ದಕ್ಕೆ, ಊರುತುಂಬಾ ರಾಸುಗಳಿಗೆ ಕಾಲುಬಾಯಿ ಜ್ವರ ವ್ಯಾಪಿಸಿರುವುದರಿಂದ ಸಾಧ್ಯವಿಲ್ಲವೆಂದಿದ್ದರೂ ಬಾಸ್‍ನ ಮೂತಿಗೆ ರಜಾಚೀಟಿ ಬಿಸಾಕಿ, ಗರ್ಭಿಣಿ ಹೆಂಡತಿಯ ಆಸೆಯನ್ನು ಈಡೇರಿಸಲೆಂದು ಕರಾವಳಿಯ ದೇವಸ್ಥಾನಗಳಿಗೆಲ್ಲ ಕರೆದೊಯ್ದಿದ್ದ ಚಿದಂಬರ, ಈ ಬೆಟ್ಟದ ಇಳಿಜಾರಲ್ಲಿ ಗಾಡಿಯನ್ನು ಗೇ‍ರ್‌ನಲ್ಲೇ ಓಡಿಸಬೇಕೆಂಬ ಕಾಮನ್‍ಸೆನ್ಸ್ ಇಲ್ಲದ ಮೋಹನನಿಂದಾಗಿ ತನ್ನೊಂದಿಗೆ ಇಡೀ ಕುಟುಂಬವನ್ನು ಪರ್ವತದ ಆ ತುದಿಯಿಂದ ನೂರಾರು ಅಡಿ ಆಳದಲ್ಲಿ ಕಾಣುವ ಪ್ರಪಾತದೊಂದಿಗೆ ಸಮೀಕರಿಸುತ್ತ ಮಳೆಯಿಂದ ತಂಪಾಗಿದ್ದ ವಾತಾವರಣದಲ್ಲೂ ಸಣ್ಣಗೆ ಬೆವರಿದ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಕ್ಯಾಟ್ಮಿಂಟ್ ವಸಂತ ಮತ್ತು ಬೇಸಿಗೆಯಲ್ಲಿ ನೇರಳೆ ನೀಲಿ ಹೂವುಗಳಿಂದ ಒಡೆದಿದ್ದು ಒಂದರಿಂದ ಒಂದರಿಂದ ಮೂರು ಅಡಿ ಎತ್ತರದಿಂದ ಬೆಳೆಯುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ನದಿ ತಟದಲ್ಲಿ 15 ಅಡಿ ಎತ್ತರದ ಆಸ್ಕಾ ಲೈಟ್ಸ್ ಅಳವಡಿಕೆ ಹಾಗೂ ರಾತ್ರಿ ವೇಳೆ ಶೋಧಕ್ಕೆ ಬಳಸುವ ತೀವ್ರ ಬೆಳಕಿನ ದೀಪಗಳನ್ನು ಕಾರ್ಯಾಚರಣೆಗೆ ಅನುಕೂಲವಾಗುವಂತೆ ಅಳವಡಿಸಲಾಗಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಕುಂಡಗಳಲ್ಲಿ ಬೆಳೆಸುವುದು: ಸ್ಥಳದ ಅಭಾವವಿದ್ದಾಗ ಮನೆಯ ಮಹಡಿಯ ಮೇಲೆ 30 ಸೆಂಟಿ ಮೀಟರ್ ಸುತ್ತಳತೆಯ ಒಂದು ಒಂದೂವರೆ ಅಡಿ ಕುಂಡಗಳ್ಲ್ಲಲಿ ಸಹ ಕಂಬೆ ಗಿಡಗಳನ್ನು ಬೆಳೆಸಲು ಸಾಧ್ಯ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಈ ಸಂದರ್ಬದಲ್ಲಿ ನಲ್ಲಾಹ್ ಬಳಿ ತಿರುವು ರಸ್ತೆಂುುಲ್ಲಿ ಸಾಗುವಾಗ ಬಸ್ ಸುಮಾರು 300 ಅಡಿ ಆಳದ ಕದಂಕಕ್ಕೆ ಬಿದ್ದಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಹತ್ತು ಹನ್ನೆರಡು-ದಿನ-ವಯಸ್ಸಿನ ಪೌಲ್ಟ್ಗಳನ್ನು ಬೆಳೆಸಲು ಟರ್ಕಿಗಳಿಗೆ 10 ರಿಂದ 10 ಅಡಿ ಜಾಗವನ್ನು ಅಗತ್ಯವಿದೆ, ಮತ್ತು ಅವು ದೊಡ್ಡದಾಗಿರುವುದರಿಂದ ಅವು ಹೆಚ್ಚಿನ ಸ್ಥಳಾವಕಾಶ ಬೇಕಾಗುತ್ತದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಸತ್ತಿಗನಹಳ್ಳಿ ಲಕ್ಷ್ಮಣ ಗೌಡ ಎಂಬುವವರ ಮನೆಯಲ್ಲಿ ಹಾವು ಪತ್ತೆಯಾಗಿದ್ದು, ಮನೆಯವರೆಲ್ಲಾ ಪಟ್ಟಣಕ್ಕೆ ಹೋಗಿದ್ದು, ಮಧ್ಯಾಹ್ನ ವಾಪಸ್ಸಾಗಿ ಬಾಗಿಲು ತೆಗೆದಾಗ ಕಾಳಿಂಗ ಸರ್ಪವನ್ನು ಕಂಡು ಭಯಭೀತರಾದ ಇವರು ಊರುಬಗೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಅಭಿವೃದ್ಧಿ ಅಧಿಕಾರಿ ಇಂತೇಶ್ ಅವರಿಗೆ ವಿಷಯ ತಿಳಿಸಿದ್ದು, ಅವರು ತಕ್ಷಣ ಅರಣ್ಯ ಇಲಾಖೆಯ ಅಧಿಕಾರಿಗಳಿಗೆ ಮಾಹಿತಿ ನೀಡಿದ್ದು, ಕೂಡಲೇ ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿದ ಉರಗತಜ್ಞರಾದ ಅಹಮ್ಮದ್ ಸಹಾಯದೊಂದಿಗೆ ಮೂಡಿಗೆರೆ ಉಪ ಅರಣ್ಯಾಧಿಕಾರಿಯಾದ ಚೇತನ್ ಹಾಗೂ ಸಿಬ್ಬಂಧಿ ಆನಂದ್ ಅವರು ಸುಮಾರು 10 ಅಡಿ ಉದ್ದದ ಸರ್ಪವನ್ನು ಹಿಡಿದು ಸುರಕ್ಷಿತವಾಗಿ ಚಾರ್ಮಾಡಿ ಅರಣ್ಯದಲ್ಲಿ ಬಿಟ್ಟಿದ್ದಾರೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ರಿಂದ 1978 ರವರೆಗೆ ಜಿಎಂಸಿ ನಿರ್ಮಿಸಿದ ಮೋಟಾರ್ಹೇಮ್ಗಳು ಎರಡು ವಿಭಿನ್ನ ಮಾದರಿಗಳನ್ನು ಉತ್ಪಾದಿಸುತ್ತಿವೆ - ಒಂದು 23 ಅಡಿ ಉದ್ದ ಮತ್ತು ಇತರ ಮೂರು ಅಡಿ ಉದ್ದ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಹೊರಗಿನಿಂದ ಸುಮಾರು ೨೨೫ ಅಡಿ ಎತ್ತರವಿರುವ, ಅಪರೂಪದ ವಿನ್ಯಾಸದ ಚರ್ಚ್ ಒಳಗಡೆ ಸುಮಾರು ೧೮೦ ಅಡಿ ಎತ್ತರವಾಗಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,50-60 ಅಡಿ ಎತ್ತರದಿಂದ ಹಾಲ್ನೊರೆಯಂತೆ ಬೀಳುತ್ತಿರುವ ಹೆಬ್ಬೆ ಫಾಲ್ಸ್,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಸಮುದ್ರ ಮಟ್ಟದಿಂದ ಸುಮಾರು 3600 ಅಡಿ ಎತ್ತರದಲ್ಲಿರುವ ಇದು ಪ್ರಕೃತಿದತ್ತವಾದ ಸುಂದರ ತಾಣವಾಗಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಚಾಲಕನ ನಿಯಂತ್ರಣ ತಪ್ಪಿ 50 ಅಡಿ ಆಳದ ಗುಂಡಿಗೆ ಬಿದ್ದ ಹಾಲಿನ ಲಾರಿ,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ವಲಯ ಅರಣ್ಯ ಸಂರಕ್ಷಣಾಧಿಕಾರಿ ಕೃಷ್ಣ ಅಣ್ಣಯ್ಯ ಗೌಡ ಮಾತನಾಡಿ, ಜಿಂಕೆ ಸುಮಾರು 30 ಅಡಿ ಎತ್ತರದಿಂದ ಕೆಳಗೆ ಬಿದ್ದಿದರಿಂದ ಭಯಪಟ್ಟು ಹೃದಯಾಘಾತ ಸಂಭವಿಸಿ ಮೃತಪಟ್ಟಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಈ ಸಸ್ಯವು 5 ಅಡಿ ಉದ್ದದ ದೊಡ್ಡ ಘನವನ್ನು ಹೊಂದಿರುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಗಿಡದಿಂದ ಗಿಡಕ್ಕೆ 10 ಅಡಿ ಅಂತರ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಹೊಸದಾದ 42 ಅಡಿ ಉದ್ದದ ಶಿವಲಿಂಗ ಹಾಗೂ 5.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಮೂರು ಛತ್ರಿಗಳನ್ನು ಒಂದರ ಮೇಲೊಂದು ಅಳವಡಿಸಲಾಗಿದ್ದು ಕೆಳಗಿನ ಛತ್ರಿಯು ಹದಿನೆಂಟು ಅಡಿ, ಮಧ್ಯದಲ್ಲಿನ ಛತ್ರಿಯು ಹನ್ನೆರಡು ಅಡಿ ಹಾಗೂ ಮೇಲಿರುವ ಛತ್ರಿಯು ಒಂಬತ್ತು ಅಡಿಗಳಷ್ಟು ಅಗಲ ಇದ್ದು ಇವೆಲ್ಲದರ ಮೇಲೆ ಬಂಗಾರದ ಕಲಶವನ್ನು ಅಳವಡಿಸಲಾಗಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಮಾತೆ ಮಹಾದೇವಿ ಗೌರವಾರ್ಥ 101 ಅಡಿ ಉದ್ದದ ಲಿಂಗಾಯತ ಧರ್ಮದ ಧ್ವಜ ಹಾರಿಸಲಾಗುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಧಾನ್ಯಗಳು ಎಫ್ಎಫ್ಜಿ - 1345 ಎಫ್ಪಿಎಸ್ - 1728 ಅಡಿ,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಮಳೆಯಿಲ್ಲದೇ ಅಂತರ್ಜಲ ಬತ್ತಿ ಹೋಗಿ 1 ಸಾವಿರ ಅಡಿ ಬೋರ್ ವೆಲ್ ಕೊರೆದರೂ ನೀರು ಬರುತ್ತಿಲ್ಲ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ರಾಜ ಗಾಂಭೀರ್ಯ ಹೊಂದಿರುವ ಹುಲಿ ನಾಲ್ಕೂವರೆಯಿಂದ ಒಂಬತ್ತು ಅಡಿ ಉದ್ದವಿದ್ದು 500 ಪೌಂಡ್ (ಸುಮಾರು 250 ಕೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ವಟ್ಟಕೊಟ್ಟೈ ಕೋಟೆಯ ಗೋಡೆಗಳು ಸುಮಾರು 25 ಅಡಿ ಎತ್ತರವಾಗಿವೆ ಹಾಗು ಮುಂಭಾಗದಲ್ಲಿ 29 ಅಡಿಗಳಷ್ಟು ದಪ್ಪವಾಗಿದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಅಲ್ಲದೆ, ಲಂಬ ಫೈರಿಂಗ್ ಸ್ಪೀಕರ್ ವಿಧಾನವು 7 ರಿಂದ 14 ಅಡಿ ಎತ್ತರವಿರುವ ಫ್ಲಾಟ್ ಚಾವಣಿಯ ಅಗತ್ಯವಿರುತ್ತದೆ, ಜೊತೆಗೆ ಡಾಲ್ಬಿ ಅಟ್ಮಾಸ್-ಸಜ್ಜುಗೊಂಡ ಹೋಮ್ ಥಿಯೇಟರ್ ಸ್ವೀಕಾರಕ ಮತ್ತು ಡಾಲ್ಬಿ ಅಟ್ಮಾಸ್-ಎನ್ಕೋಡ್ ಮಾಡಲಾದ ವಿಷಯ ಎರಡಕ್ಕೂ ಅಗತ್ಯವಿರುತ್ತದೆ ಎಂದು ಗಮನಿಸುವುದು ಮುಖ್ಯವಾಗಿದೆ ಕೇಳುವ ಅನುಭವ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಸುಬ್ರಹ್ಮಣ್ಯನಗರ ವ್ಯಾಪ್ತಿಯ ರಾಜಾಜಿನಗರ 1ನೆ ಬ್ಲಾಕ್, ಇ ಜೋನ್ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಶೋರೂಂ ಬಳಿಯ ಮನೆಯಲ್ಲಿ ಆನೆದಂತದಿಂದ ಕೆತ್ತನೆ ಮಾಡಿರುವ ಸುಮಾರು ಒಂದು ಅಡಿ ಉದ್ದದ ಶ್ರೀಕೃಷ್ಣನ ಮೂರ್ತಿಯನ್ನು ಮಾರಾಟ ಮಾಡಲು ಹೊಂಚು ಹಾಕುತ್ತಿದ್ದ ಬಗ್ಗೆ ಸಿಸಿಬಿ ಪೊಲೀಸರಿಗೆ ಮಾಹಿತಿ ಲಭಿಸಿದೆ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ಕಬ್ಬಿಣದ ರಿಪೀಸ್, ಕಟ್ಟಿಗೆ ಮತ್ತು ಪ್ಲಾಸ್ಟಿಕ್ ದಾರದಿಂದ 2 ಅಡಿ ಅಗಲ, 4 ಅಡಿ ಎತ್ತರದಲ್ಲಿ ಬೆಳೆಗೆ ನೆಟ್ ಕಟ್ಟಿಸಿದರು.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ನೆಲದಿಂದ ಕನಿಷ್ಠ 2 ಅಡಿ ಇರಬೇಕು.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ನೀವು ಆರಂಭಿಸುವ ಮೊದಲು ಸ್ಥಳೀಯ ಕೋಡ್ಗಳನ್ನು ಪರಿಶೀಲಿಸಿ (ನೀವು ಪರವಾನಿಗೆ ಬೇಕಾಗಬಹುದು), ಆದರೆ ನೀವು 3 ಅಡಿ ಎತ್ತರದ ಅಥವಾ ಕಡಿಮೆ ಇರುವ ರಚನೆಯನ್ನು ಉಳಿಸಿಕೊಂಡರೆ ನಿಮಗೆ ತೊಂದರೆಯಾಗುವುದಿಲ್ಲ.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,"ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳು ಅಣ್ಣಾವ್ರ 80 ಅಡಿ ಕಟೌಟ್ ಗೆ ಬೃಹತ್ ಹಾರ ಹಾಕಿ ಹಾಲಿನ ಅಭಿಷೇಕ ಮಾಡಿ ಸಂಭ್ರಮಿಸಿದರು ,ಜೊತೆಗೆ ಬಿರಿಯಾನಿ ಸವಿದು ಮನಸಾರೆ ಅಣ್ಣಾವ್ರ ದರ್ಶನ ಪಡೆದರು.",1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಈ ಹೋಸ್ಟಾ ಸಸ್ಯಗಳು ಒಂದೇ ಅಗಲದಿಂದ 1-2 ಅಡಿ ಎತ್ತರವನ್ನು ತಲುಪುತ್ತವೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಗೋಪಾಲಸ್ವಾಮಿ ಬೆಟ್ಟ (ಸಮುದ್ರ ಮಟ್ಟದಿಂದ ಸುಮಾರು ೪೮೦೦ ಅಡಿ ಎತ್ತರ ಇದೆ) ಇದು ಚಾಮರಾಜನಗರ ಜಿಲ್ಲೆಯ ಗುಂಡ್ಲುಪೇಟೆ ತಾಲೂಕಿನಲ್ಲಿ ಬರುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಅಡಿ ರಸ್ತೆಯನ್ನು 30 ಅಡಿಗೆ ವಿಸ್ತರಿಸಬೇಕಾದರೂ ಕೇಂದ್ರದ ಅನುಮತಿ ಬೇಕಾಗುತ್ತದೆ.,1,12 ಅಂಗುಲದ ಉದ್ದಳತೆ,Feet - 12 inches long measurement unit
ಅಡಿ,ಸಾರ್ವಜನಿಕ ಸುರಕ್ಷತಾ ಕಾಯ್ದೆಯ (ಪಿಎಸ್‍ಎ) ಅಡಿ ಈ […],2,ಕೆಳಗೆ,Under
ಅಡಿ,"ಪರಿಶಿಷ್ಟ ಜಾತಿ, ಪಂಗಡಗಳ ಕಾಯ್ದೆ ಅಡಿ ಹಲವು ಸವಲತ್ತುಗಳಿದ್ದು, ಅವುಗಳನ್ನು ಬಳಕೆ ಮಾಡಿಕೊಳ್ಳಬೇಕು.",2,ಕೆಳಗೆ,Under
ಅಡಿ,ಆರೋಪಿ ಮೋಹನ್ ವಿರುದ್ಧ ಸಿಆರ್ ಪಿ ಎಸ್ ಸೆಕ್ಷನ್ 141 ( ಡಿ) 102 ಅಡಿ ಎಪ್ ಐ ಆರ್ ದಾಖಲಿಸಲಾಗಿದೆ.,2,ಕೆಳಗೆ,Under
